"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","CHE"," Total","Switzerland","AUS","Australia",2011,"Import",5,549247.376
"H0","CHE"," Total","Switzerland","AUS","Australia",2012,"Import",5,817055.263
"H0","CHE"," Total","Switzerland","AUS","Australia",2013,"Import",5,775140.919
"H0","CHE"," Total","Switzerland","AUS","Australia",2014,"Import",5,581359.818
"H0","CHE"," Total","Switzerland","AUS","Australia",2015,"Import",5,494155.058
"H0","CHE"," Total","Switzerland","AUS","Australia",2016,"Import",5,864209.638
"H0","CHE"," Total","Switzerland","AUS","Australia",2017,"Import",5,1311471.209
"H0","CHE"," Total","Switzerland","AUS","Australia",2018,"Import",5,903358.49
"H0","CHE"," Total","Switzerland","AUS","Australia",2019,"Import",5,1324237.733
"H0","CHE"," Total","Switzerland","AUS","Australia",2020,"Import",5,1863833.209
"H0","CHE"," Total","Switzerland","AUS","Australia",2021,"Import",5,1596787.371
"H0","CHE"," Total","Switzerland","AUS","Australia",2022,"Import",5,3325099.228
"H0","CHE"," Total","Switzerland","AUS","Australia",2023,"Import",5,5644109.076
"H0","CHE"," Total","Switzerland","AUS","Australia",2024,"Import",5,4744595.308
"H0","CHE"," Total","Switzerland","AUS","Australia",2025,"Import",5,7150786.733
"H0","CHE"," Total","Switzerland","BEL","Belgium",2000,"Import",5,2515697.177
"H0","CHE"," Total","Switzerland","BEL","Belgium",2001,"Import",5,2553106.384
"H0","CHE"," Total","Switzerland","BEL","Belgium",2002,"Import",5,2549056.438
"H0","CHE"," Total","Switzerland","BEL","Belgium",2003,"Import",5,3037220.946
"H0","CHE"," Total","Switzerland","BEL","Belgium",2004,"Import",5,3587790.76
"H0","CHE"," Total","Switzerland","BEL","Belgium",2005,"Import",5,4089046.546
"H0","CHE"," Total","Switzerland","BEL","Belgium",2006,"Import",5,5097420.924
"H0","CHE"," Total","Switzerland","BEL","Belgium",2007,"Import",5,5509842.58
"H0","CHE"," Total","Switzerland","BEL","Belgium",2008,"Import",5,6757933.509
"H0","CHE"," Total","Switzerland","BEL","Belgium",2009,"Import",5,5474710.876
"H0","CHE"," Total","Switzerland","BEL","Belgium",2010,"Import",5,4926763.398
"H0","CHE"," Total","Switzerland","BEL","Belgium",2011,"Import",5,6426319.059
"H0","CHE"," Total","Switzerland","BEL","Belgium",2012,"Import",5,8347029.82
"H0","CHE"," Total","Switzerland","BEL","Belgium",2013,"Import",5,6013652.452
"H0","CHE"," Total","Switzerland","BEL","Belgium",2014,"Import",5,4843866.05
"H0","CHE"," Total","Switzerland","BEL","Belgium",2015,"Import",5,4630720.799
"H0","CHE"," Total","Switzerland","BEL","Belgium",2016,"Import",5,4739039.912
"H0","CHE"," Total","Switzerland","BEL","Belgium",2017,"Import",5,4930276.692
"H0","CHE"," Total","Switzerland","BEL","Belgium",2018,"Import",5,5011059.58
"H0","CHE"," Total","Switzerland","BEL","Belgium",2019,"Import",5,5333720.405
"H0","CHE"," Total","Switzerland","BEL","Belgium",2020,"Import",5,3765399.859
"H0","CHE"," Total","Switzerland","BEL","Belgium",2021,"Import",5,4132522.781
"H0","CHE"," Total","Switzerland","BEL","Belgium",2022,"Import",5,4769868.764
"H0","CHE"," Total","Switzerland","BEL","Belgium",2023,"Import",5,4443434.547
"H0","CHE"," Total","Switzerland","BEL","Belgium",2024,"Import",5,3922823.804
"H0","CHE"," Total","Switzerland","BEL","Belgium",2025,"Import",5,4236744.748
"H0","CHE"," Total","Switzerland","BRA","Brazil",2000,"Import",5,527238.987
"H0","CHE"," Total","Switzerland","BRA","Brazil",2001,"Import",5,553355.356
"H0","CHE"," Total","Switzerland","BRA","Brazil",2002,"Import",5,465971.342
"H0","CHE"," Total","Switzerland","BRA","Brazil",2003,"Import",5,388278.34
"H0","CHE"," Total","Switzerland","BRA","Brazil",2004,"Import",5,440790.743
"H0","CHE"," Total","Switzerland","BRA","Brazil",2005,"Import",5,580298.237
"H0","CHE"," Total","Switzerland","BRA","Brazil",2006,"Import",5,797492.279
"H0","CHE"," Total","Switzerland","BRA","Brazil",2007,"Import",5,930843.826
"H0","CHE"," Total","Switzerland","BRA","Brazil",2008,"Import",5,1166990.775
"H0","CHE"," Total","Switzerland","BRA","Brazil",2009,"Import",5,1042900.464
"H0","CHE"," Total","Switzerland","BRA","Brazil",2010,"Import",5,816203.492
"H0","CHE"," Total","Switzerland","BRA","Brazil",2011,"Import",5,1040062.341
"H0","CHE"," Total","Switzerland","BRA","Brazil",2012,"Import",5,2104273.731
"H0","CHE"," Total","Switzerland","BRA","Brazil",2013,"Import",5,2000132.955
"H0","CHE"," Total","Switzerland","BRA","Brazil",2014,"Import",5,1742360.186
"H0","CHE"," Total","Switzerland","BRA","Brazil",2015,"Import",5,1468785.245
"H0","CHE"," Total","Switzerland","BRA","Brazil",2016,"Import",5,1228999.027
"H0","CHE"," Total","Switzerland","BRA","Brazil",2017,"Import",5,1136610.226
"H0","CHE"," Total","Switzerland","BRA","Brazil",2018,"Import",5,1712106.775
"H0","CHE"," Total","Switzerland","BRA","Brazil",2019,"Import",5,1367088.227
"H0","CHE"," Total","Switzerland","BRA","Brazil",2020,"Import",5,1481276.031
"H0","CHE"," Total","Switzerland","BRA","Brazil",2021,"Import",5,1745142.943
"H0","CHE"," Total","Switzerland","BRA","Brazil",2022,"Import",5,1850482.346
"H0","CHE"," Total","Switzerland","BRA","Brazil",2023,"Import",5,1808830.502
"H0","CHE"," Total","Switzerland","BRA","Brazil",2024,"Import",5,1835572.076
"H0","CHE"," Total","Switzerland","BRA","Brazil",2025,"Import",5,2841329.174
"H0","CHE"," Total","Switzerland","CAN","Canada",2000,"Import",5,728212.109
"H0","CHE"," Total","Switzerland","CAN","Canada",2001,"Import",5,341323.342
"H0","CHE"," Total","Switzerland","CAN","Canada",2002,"Import",5,2823401.48
"H0","CHE"," Total","Switzerland","CAN","Canada",2003,"Import",5,436856.98
"H0","CHE"," Total","Switzerland","CAN","Canada",2004,"Import",5,549648.889
"H0","CHE"," Total","Switzerland","CAN","Canada",2005,"Import",5,991592.966
"H0","CHE"," Total","Switzerland","CAN","Canada",2006,"Import",5,1007024.431
"H0","CHE"," Total","Switzerland","CAN","Canada",2007,"Import",5,1443631.058
"H0","CHE"," Total","Switzerland","CAN","Canada",2008,"Import",5,2825901.485
"H0","CHE"," Total","Switzerland","CAN","Canada",2009,"Import",5,1257958.363
"H0","CHE"," Total","Switzerland","CAN","Canada",2010,"Import",5,908940.174
"H0","CHE"," Total","Switzerland","CAN","Canada",2011,"Import",5,611677.586
"H0","CHE"," Total","Switzerland","CAN","Canada",2012,"Import",5,1297566.492
"H0","CHE"," Total","Switzerland","CAN","Canada",2013,"Import",5,2778149.016
"H0","CHE"," Total","Switzerland","CAN","Canada",2014,"Import",5,1555201.744
"H0","CHE"," Total","Switzerland","CAN","Canada",2015,"Import",5,1018721.174
"H0","CHE"," Total","Switzerland","CAN","Canada",2016,"Import",5,1027671.395
"H0","CHE"," Total","Switzerland","CAN","Canada",2017,"Import",5,1974367.256
"H0","CHE"," Total","Switzerland","CAN","Canada",2018,"Import",5,1918847.785
"H0","CHE"," Total","Switzerland","CAN","Canada",2019,"Import",5,1139904.908
"H0","CHE"," Total","Switzerland","CAN","Canada",2020,"Import",5,1773754.612
"H0","CHE"," Total","Switzerland","CAN","Canada",2021,"Import",5,3432163.336
"H0","CHE"," Total","Switzerland","CAN","Canada",2022,"Import",5,7740557.851
"H0","CHE"," Total","Switzerland","CAN","Canada",2023,"Import",5,6652641.018
"H0","CHE"," Total","Switzerland","CAN","Canada",2024,"Import",5,8242968.383
"H0","CHE"," Total","Switzerland","CAN","Canada",2025,"Import",5,9487862.594
"H0","CHE"," Total","Switzerland","CHN","China",2000,"Import",5,1658187.915
"H0","CHE"," Total","Switzerland","CHN","China",2001,"Import",5,1409645.183
"H0","CHE"," Total","Switzerland","CHN","China",2002,"Import",5,1423685.6
"H0","CHE"," Total","Switzerland","CHN","China",2003,"Import",5,1795206.706
"H0","CHE"," Total","Switzerland","CHN","China",2004,"Import",5,2288715.257
"H0","CHE"," Total","Switzerland","CHN","China",2005,"Import",5,2740325.055
"H0","CHE"," Total","Switzerland","CHN","China",2006,"Import",5,3197858.601
"H0","CHE"," Total","Switzerland","CHN","China",2007,"Import",5,3964520.752
"H0","CHE"," Total","Switzerland","CHN","China",2008,"Import",5,4699547.898
"H0","CHE"," Total","Switzerland","CHN","China",2009,"Import",5,4666225.862
"H0","CHE"," Total","Switzerland","CHN","China",2010,"Import",5,5848179.346
"H0","CHE"," Total","Switzerland","CHN","China",2011,"Import",5,7119261.432
"H0","CHE"," Total","Switzerland","CHN","China",2012,"Import",5,11046689.756
"H0","CHE"," Total","Switzerland","CHN","China",2013,"Import",5,12198099.678
"H0","CHE"," Total","Switzerland","CHN","China",2014,"Import",5,13193013.312
"H0","CHE"," Total","Switzerland","CHN","China",2015,"Import",5,12579318.319
"H0","CHE"," Total","Switzerland","CHN","China",2016,"Import",5,12338951.06
"H0","CHE"," Total","Switzerland","CHN","China",2017,"Import",5,13186027.367
"H0","CHE"," Total","Switzerland","CHN","China",2018,"Import",5,14400462.988
"H0","CHE"," Total","Switzerland","CHN","China",2019,"Import",5,14596712.423
"H0","CHE"," Total","Switzerland","CHN","China",2020,"Import",5,17299150.725
"H0","CHE"," Total","Switzerland","CHN","China",2021,"Import",5,19126154.561
"H0","CHE"," Total","Switzerland","CHN","China",2022,"Import",5,21553631.382
"H0","CHE"," Total","Switzerland","CHN","China",2023,"Import",5,20478766.241
"H0","CHE"," Total","Switzerland","CHN","China",2024,"Import",5,19863980.856
"H0","CHE"," Total","Switzerland","CHN","China",2025,"Import",5,25536710.715
"H0","CHE"," Total","Switzerland","DEU","Germany",2000,"Import",5,24431051.441
"H0","CHE"," Total","Switzerland","DEU","Germany",2001,"Import",5,25549836.832
"H0","CHE"," Total","Switzerland","DEU","Germany",2002,"Import",5,26951372.309
"H0","CHE"," Total","Switzerland","DEU","Germany",2003,"Import",5,31650506.441
"H0","CHE"," Total","Switzerland","DEU","Germany",2004,"Import",5,37172271.312
"H0","CHE"," Total","Switzerland","DEU","Germany",2005,"Import",5,39903282.18
"H0","CHE"," Total","Switzerland","DEU","Germany",2006,"Import",5,44879976.294
"H0","CHE"," Total","Switzerland","DEU","Germany",2007,"Import",5,52631971.478
"H0","CHE"," Total","Switzerland","DEU","Germany",2008,"Import",5,61538414.822
"H0","CHE"," Total","Switzerland","DEU","Germany",2009,"Import",5,51987541.893
"H0","CHE"," Total","Switzerland","DEU","Germany",2010,"Import",5,56285670.943
"H0","CHE"," Total","Switzerland","DEU","Germany",2011,"Import",5,67154717.595
"H0","CHE"," Total","Switzerland","DEU","Germany",2012,"Import",5,63899400.102
"H0","CHE"," Total","Switzerland","DEU","Germany",2013,"Import",5,59482636.248
"H0","CHE"," Total","Switzerland","DEU","Germany",2014,"Import",5,59060057.655
"H0","CHE"," Total","Switzerland","DEU","Germany",2015,"Import",5,51430548.302
"H0","CHE"," Total","Switzerland","DEU","Germany",2016,"Import",5,51020534.372
"H0","CHE"," Total","Switzerland","DEU","Germany",2017,"Import",5,54453138.632
"H0","CHE"," Total","Switzerland","DEU","Germany",2018,"Import",5,56849303.359
"H0","CHE"," Total","Switzerland","DEU","Germany",2019,"Import",5,56623930.417
"H0","CHE"," Total","Switzerland","DEU","Germany",2020,"Import",5,55672500.963
"H0","CHE"," Total","Switzerland","DEU","Germany",2021,"Import",5,61398430.862
"H0","CHE"," Total","Switzerland","DEU","Germany",2022,"Import",5,69637759.565
"H0","CHE"," Total","Switzerland","DEU","Germany",2023,"Import",5,66308263.788
"H0","CHE"," Total","Switzerland","DEU","Germany",2024,"Import",5,65831450.47
"H0","CHE"," Total","Switzerland","DEU","Germany",2025,"Import",5,75551725.996
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2000,"Import",5,7226.304
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2001,"Import",5,21688.796
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2002,"Import",5,74193.566
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2003,"Import",5,101308.035
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2004,"Import",5,46011.298
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2005,"Import",5,63954.532
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2006,"Import",5,337789.728
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2007,"Import",5,174188.09
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2008,"Import",5,53590.275
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2009,"Import",5,950064.474
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2010,"Import",5,60973.194
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2011,"Import",5,66135.996
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2012,"Import",5,362027.547
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2013,"Import",5,152422.145
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2014,"Import",5,107885.629
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2015,"Import",5,77099.9
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2016,"Import",5,473243.795
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2017,"Import",5,332511.265
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2018,"Import",5,153883.563
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2019,"Import",5,71599.402
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2020,"Import",5,92406.929
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2021,"Import",5,83704.565
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2022,"Import",5,87887.859
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2023,"Import",5,540804.74
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2024,"Import",5,1263217.13
"H0","CHE"," Total","Switzerland","EGY","Egypt, Arab Rep.",2025,"Import",5,1858683.327
"H0","CHE"," Total","Switzerland","ESP","Spain",2000,"Import",5,1441114.84
"H0","CHE"," Total","Switzerland","ESP","Spain",2001,"Import",5,1492286.622
"H0","CHE"," Total","Switzerland","ESP","Spain",2002,"Import",5,1724827.721
"H0","CHE"," Total","Switzerland","ESP","Spain",2003,"Import",5,2392806.483
"H0","CHE"," Total","Switzerland","ESP","Spain",2004,"Import",5,2764571.188
"H0","CHE"," Total","Switzerland","ESP","Spain",2005,"Import",5,3208199.828
"H0","CHE"," Total","Switzerland","ESP","Spain",2006,"Import",5,3274308.767
"H0","CHE"," Total","Switzerland","ESP","Spain",2007,"Import",5,3428126.81
"H0","CHE"," Total","Switzerland","ESP","Spain",2008,"Import",5,3557456.06
"H0","CHE"," Total","Switzerland","ESP","Spain",2009,"Import",5,3557034.111
"H0","CHE"," Total","Switzerland","ESP","Spain",2010,"Import",5,4724402.671
"H0","CHE"," Total","Switzerland","ESP","Spain",2011,"Import",5,5871366.784
"H0","CHE"," Total","Switzerland","ESP","Spain",2012,"Import",5,6616219.178
"H0","CHE"," Total","Switzerland","ESP","Spain",2013,"Import",5,6059009.006
"H0","CHE"," Total","Switzerland","ESP","Spain",2014,"Import",5,4960810.441
"H0","CHE"," Total","Switzerland","ESP","Spain",2015,"Import",5,4404997.077
"H0","CHE"," Total","Switzerland","ESP","Spain",2016,"Import",5,4730981.506
"H0","CHE"," Total","Switzerland","ESP","Spain",2017,"Import",5,4993880.878
"H0","CHE"," Total","Switzerland","ESP","Spain",2018,"Import",5,5070291.262
"H0","CHE"," Total","Switzerland","ESP","Spain",2019,"Import",5,5896278.83
"H0","CHE"," Total","Switzerland","ESP","Spain",2020,"Import",5,7144066.856
"H0","CHE"," Total","Switzerland","ESP","Spain",2021,"Import",5,8904454.003
"H0","CHE"," Total","Switzerland","ESP","Spain",2022,"Import",5,9523175.867
"H0","CHE"," Total","Switzerland","ESP","Spain",2023,"Import",5,10357926.492
"H0","CHE"," Total","Switzerland","ESP","Spain",2024,"Import",5,8009546.789
"H0","CHE"," Total","Switzerland","ESP","Spain",2025,"Import",5,7337670.905
"H0","CHE"," Total","Switzerland","FRA","France",2000,"Import",5,8518061.203
"H0","CHE"," Total","Switzerland","FRA","France",2001,"Import",5,8695402.866
"H0","CHE"," Total","Switzerland","FRA","France",2002,"Import",5,9213769.981
"H0","CHE"," Total","Switzerland","FRA","France",2003,"Import",5,11263346.988
"H0","CHE"," Total","Switzerland","FRA","France",2004,"Import",5,11891459.241
"H0","CHE"," Total","Switzerland","FRA","France",2005,"Import",5,13043083.694
"H0","CHE"," Total","Switzerland","FRA","France",2006,"Import",5,15164540.177
"H0","CHE"," Total","Switzerland","FRA","France",2007,"Import",5,17060170.192
"H0","CHE"," Total","Switzerland","FRA","France",2008,"Import",5,17630626.032
"H0","CHE"," Total","Switzerland","FRA","France",2009,"Import",5,16394686.724
"H0","CHE"," Total","Switzerland","FRA","France",2010,"Import",5,14992673.819
"H0","CHE"," Total","Switzerland","FRA","France",2011,"Import",5,17937075.13
"H0","CHE"," Total","Switzerland","FRA","France",2012,"Import",5,23637789.142
"H0","CHE"," Total","Switzerland","FRA","France",2013,"Import",5,20547172.216
"H0","CHE"," Total","Switzerland","FRA","France",2014,"Import",5,17207019.568
"H0","CHE"," Total","Switzerland","FRA","France",2015,"Import",5,15419592.358
"H0","CHE"," Total","Switzerland","FRA","France",2016,"Import",5,14882907.349
"H0","CHE"," Total","Switzerland","FRA","France",2017,"Import",5,16008414.777
"H0","CHE"," Total","Switzerland","FRA","France",2018,"Import",5,17887354.785
"H0","CHE"," Total","Switzerland","FRA","France",2019,"Import",5,16842737.635
"H0","CHE"," Total","Switzerland","FRA","France",2020,"Import",5,15823317.096
"H0","CHE"," Total","Switzerland","FRA","France",2021,"Import",5,17068807.134
"H0","CHE"," Total","Switzerland","FRA","France",2022,"Import",5,22992185.508
"H0","CHE"," Total","Switzerland","FRA","France",2023,"Import",5,21707645.961
"H0","CHE"," Total","Switzerland","FRA","France",2024,"Import",5,20915566.834
"H0","CHE"," Total","Switzerland","FRA","France",2025,"Import",5,24574619.202
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2000,"Import",5,5368255.86
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2001,"Import",5,6592471.452
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2002,"Import",5,4251621.716
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2003,"Import",5,4003631.995
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2004,"Import",5,5464730.207
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2005,"Import",5,11853301.868
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2006,"Import",5,6819173.393
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2007,"Import",5,8502657.039
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2008,"Import",5,13597179.994
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2009,"Import",5,7704842.463
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2010,"Import",5,6842668.128
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2011,"Import",5,7178298.055
"H0","CHE"," Total","Switzerland","GBR","United Kingdom",2012,"Import",5,13408900.476
